category_id,restaurant_id
wok_561,sushi-huis-merksem-2170
japanese_551,sushi-huis-merksem-2170
2600,sushi-huis-merksem-2170
chinese_41,swatow-deurne
noodles_1644,swatow-deurne
italian-pizza_271,pizza-talias-concept-antwerpen
pasta_1614,pizza-talias-concept-antwerpen
salads_1456,pizza-talias-concept-antwerpen
desserts_954,dunkin-wijnegem
smoothie-and-juice_1664,dunkin-wijnegem
american_381,dunkin-wijnegem
2600,dunkin-wijnegem
pita-kebab_651,snack-ayouni-deurne
snacks_201,snack-ayouni-deurne
pita-kebab_651,the-pizza-corner-antwerpen
italian-pizza_271,the-pizza-corner-antwerpen
pasta_1614,the-pizza-corner-antwerpen
2600,the-pizza-corner-antwerpen
burgers_1984,mcdonalds-wijnegem-shopping
snacks_201,mcdonalds-wijnegem-shopping
american_381,mcdonalds-wijnegem-shopping
sushi_51,maki-maki-antwerpen
japanese_551,maki-maki-antwerpen
salads_1456,maki-maki-antwerpen
burgers_1984,frituur-t-kroontje
fries_1734,frituur-t-kroontje
snacks_201,frituur-t-kroontje
pita-kebab_651,dunya-doner
burgers_1984,dunya-doner
pasta_1614,dunya-doner
italian-pizza_271,pizzalijn-merksem-2
pasta_1614,pizzalijn-merksem-2
chicken_521,pizzalijn-merksem-2
italian-pizza_271,pizza-pasta-express-antwerpen
pasta_1614,pizza-pasta-express-antwerpen
american-pizza_281,pizza-pasta-express-antwerpen
2600,pizza-pasta-express-antwerpen
sushi_51,kiyoshi-sushi
japanese_551,kiyoshi-sushi
italian-pizza_271,dominos-pizza-schoten-1
american-pizza_281,dominos-pizza-schoten-1
american_381,dominos-pizza-schoten-1
2600,dominos-pizza-schoten-1
burgers_1984,pand22
pasta_1614,pand22
smoothie-and-juice_1664,pand22
italian-pizza_271,dam-dam-pizza
desserts_954,dam-dam-pizza
pita-kebab_651,pizza-giorno-schoten
italian-pizza_271,pizza-giorno-schoten
pasta_1614,pizza-giorno-schoten
pita-kebab_651,donerix
italian-pizza_271,donerix
turkish-pizza_291,donerix
2600,donerix
chinese_41,wok-paleis
wok_561,wok-paleis
pita-kebab_651,napoli-schoten
italian-pizza_271,napoli-schoten
pasta_1614,napoli-schoten
greek_501,cyprus-1
2600,cyprus-1
sushi_51,oish-sushi
thai_61,oish-sushi
japanese_551,oish-sushi
burgers_1984,kingsrib
ribs_1994,kingsrib
chicken_521,kingsrib
2600,kingsrib
sushi_51,sushi-schoten
wok_561,sushi-schoten
noodles_1644,sushi-schoten
pasta_1614,bodega-gilles
drinks-and-snacks_661,bodega-gilles
spanish-and-tapas_11,bodega-gilles
sushi_51,sushi-centrum
japanese_551,sushi-centrum
noodles_1644,sushi-centrum
thai_61,tasty-thai
wok_561,tasty-thai
noodles_1644,tasty-thai
italian-pizza_271,meeneem-pizza
pasta_1614,meeneem-pizza
chicken_521,meeneem-pizza
pita-kebab_651,pita-pizza-pyramide-aalter
egyptian_311,pita-pizza-pyramide-aalter
italian-pizza_271,pizza-valo
pasta_1614,pizza-valo
italian_21,pizza-valo
fries_1734,frituur-yvonne
snacks_201,frituur-yvonne
belgian_1974,frituur-yvonne
italian-pizza_271,pizza-hut-delivery-izegem
american-pizza_281,pizza-hut-delivery-izegem
american_381,pizza-hut-delivery-izegem
pita-kebab_651,resto-snack-istanbul
italian-pizza_271,resto-snack-istanbul
snacks_201,resto-snack-istanbul
italian-pizza_271,dominos-pizza-izegem
american-pizza_281,dominos-pizza-izegem
american_381,dominos-pizza-izegem
sushi_51,izegem-sushi
japanese_551,izegem-sushi
noodles_1644,izegem-sushi
sushi_51,sushi-planet-izegem
thai_61,sushi-planet-izegem
wok_561,sushi-planet-izegem
italian-pizza_271,pizzeria-valsugana
pasta_1614,pizzeria-valsugana
american-pizza_281,pizzeria-valsugana
sushi_51,sushi-deinze
japanese_551,sushi-deinze
noodles_1644,sushi-deinze
pasta_1614,la-bicyclette
pita-kebab_651,hb-resto
italian-pizza_271,hb-resto
pasta_1614,hb-resto
ribs_1994,pyramida-grill
shoarma_2014,pyramida-grill
fish_421,pyramida-grill
burgers_1984,foodbart
salads_1456,foodbart
drinks-and-snacks_661,foodbart
burgers_1984,gok-garden-deinze
turkish_511,gok-garden-deinze
grill_801,gok-garden-deinze
italian-pizza_271,pizza-di-trevi-2
american-pizza_281,pizza-di-trevi-2
burgers_1984,een-kleintje-met
fries_1734,een-kleintje-met
snacks_201,een-kleintje-met
italian-pizza_271,dominos-pizza-deinze-1
american-pizza_281,dominos-pizza-deinze-1
american_381,dominos-pizza-deinze-1
pasta_1614,bruschetta-mia-deinze
italian_21,bruschetta-mia-deinze
fish_421,bruschetta-mia-deinze
pita-kebab_651,pizza-zandhoven
italian-pizza_271,pizza-zandhoven
american-pizza_281,pizza-zandhoven
pita-kebab_651,efes-vosselaar
italian-pizza_271,efes-vosselaar
drinks-and-snacks_661,efes-vosselaar
italian-pizza_271,pizza-forty-five-vosselaar
pasta_1614,pizza-forty-five-vosselaar
italian_21,pizza-forty-five-vosselaar
pita-kebab_651,lilse-kebap
italian_21,lilse-kebap
turkish_511,lilse-kebap
pita-kebab_651,kebap-oelegem
italian-pizza_271,kebap-oelegem
drinks-and-snacks_661,kebap-oelegem
thai_61,thai-take-away-saengrawee
noodles_1644,thai-take-away-saengrawee
curry_731,thai-take-away-saengrawee
pita-kebab_651,midyat-1
italian-pizza_271,midyat-1
american-pizza_281,midyat-1
2600,midyat-1
italian-pizza_271,dominos-pizza-aarschot
american-pizza_281,dominos-pizza-aarschot
american_381,dominos-pizza-aarschot
burgers_1984,frituur-de-puntzak
fries_1734,frituur-de-puntzak
snacks_201,frituur-de-puntzak
pita-kebab_651,antalya-kebab-2280
italian-pizza_271,antalya-kebab-2280
snacks_201,antalya-kebab-2280
italian-pizza_271,pizza-hut-delivery-schilde
american-pizza_281,pizza-hut-delivery-schilde
american_381,pizza-hut-delivery-schilde
italian-pizza_271,rosario-herentals
pasta_1614,rosario-herentals
salads_1456,rosario-herentals
pasta_1614,dubrovnik-grill
grill_801,dubrovnik-grill
fish_421,dubrovnik-grill
pita-kebab_651,eethuis-troja
italian-pizza_271,eethuis-troja
drinks-and-snacks_661,eethuis-troja
pita-kebab_651,pizza-pita-house
italian-pizza_271,pizza-pita-house
american-pizza_281,pizza-pita-house
2600,pizza-pita-house
pita-kebab_651,dennis-kebap
italian-pizza_271,dennis-kebap
american-pizza_281,dennis-kebap
italian-pizza_271,snack-unal
snacks_201,snack-unal
turkish_511,snack-unal
pita-kebab_651,milo-bebap-pizza-pasta
italian-pizza_271,milo-bebap-pizza-pasta
wok_561,milo-bebap-pizza-pasta
burgers_1984,frietboetiek-by-hilde
fries_1734,frietboetiek-by-hilde
snacks_201,frietboetiek-by-hilde
sushi_51,sushi-king-mol
wok_561,sushi-king-mol
japanese_551,sushi-king-mol
italian-pizza_271,bros-burgers-mol
burgers_1984,bros-burgers-mol
desserts_954,bros-burgers-mol
burgers_1984,frituur-one-15
sandwiches_671,frituur-one-15
snacks_201,frituur-one-15
sushi_51,kokoro-sushi
japanese_551,kokoro-sushi
pita-kebab_651,ela-kebap
italian-pizza_271,ela-kebap
grill_801,ela-kebap
pita-kebab_651,eethuis-nazar-laakdal
italian-pizza_271,eethuis-nazar-laakdal
snacks_201,eethuis-nazar-laakdal
pasta_1614,t-oud-lier
wok_561,t-oud-lier
belgian_1974,t-oud-lier
burgers_1984,t-bruggeske
fries_1734,t-bruggeske
snacks_201,t-bruggeske
pita-kebab_651,callpizza
italian-pizza_271,callpizza
american-pizza_281,callpizza
pasta_1614,au-fond-du-2500
wok_561,au-fond-du-2500
grill_801,au-fond-du-2500
pita-kebab_651,pizza-bodrum-ochange
american-pizza_281,pizza-bodrum-ochange
drinks-and-snacks_661,pizza-bodrum-ochange
italian-pizza_271,dominos-pizza-lier
american-pizza_281,dominos-pizza-lier
american_381,dominos-pizza-lier
pita-kebab_651,pizza-zaga-2860
italian-pizza_271,pizza-zaga-2860
pasta_1614,pizza-zaga-2860
burgers_1984,snack-2500
snacks_201,snack-2500
hot-dog_2034,snack-2500
sushi_51,kikai-sushi
wok_561,kikai-sushi
japanese_551,kikai-sushi
pita-kebab_651,loons-qebap
sandwiches_671,loons-qebap
shoarma_2014,loons-qebap
italian-pizza_271,pompei-borgloon
pasta_1614,pompei-borgloon
italian_21,pompei-borgloon
pasta_1614,boona-bar
sandwiches_671,boona-bar
breakfast_681,boona-bar
pita-kebab_651,pitta-melita-zulte
tacos_1964,pitta-melita-zulte
drinks-and-snacks_661,pitta-melita-zulte
2600,pitta-melita-zulte
italian-pizza_271,pizza-talia-waregem
pasta_1614,pizza-talia-waregem
desserts_954,pizza-talia-waregem
italian-pizza_271,pizza-husrev
pasta_1614,pizza-husrev
snacks_201,pizza-husrev
italian-pizza_271,dominos-pizza-waregem
american-pizza_281,dominos-pizza-waregem
american_381,dominos-pizza-waregem
sushi_51,sushi-home-1
wok_561,sushi-home-1
japanese_551,sushi-home-1
italian-pizza_271,pizzeria-da-romy-waregem
chinese_41,pizzeria-da-romy-waregem
mexican_221,pizzeria-da-romy-waregem
italian-pizza_271,pizza-hut-delivery-waregem-1
american-pizza_281,pizza-hut-delivery-waregem-1
american_381,pizza-hut-delivery-waregem-1
desserts_954,streettacos
french-tacos_2548,streettacos
burgers_1984,rikes-foodbar
sandwiches_671,rikes-foodbar
salads_1456,rikes-foodbar
burgers_1984,frituur-de-nieuwe-passage
fries_1734,frituur-de-nieuwe-passage
snacks_201,frituur-de-nieuwe-passage
italian-pizza_271,pizza-heat-kalken
pasta_1614,pizza-heat-kalken
american-pizza_281,pizza-heat-kalken
sushi_51,hinode-sushi-eeklo
japanese_551,hinode-sushi-eeklo
curry_731,hinode-sushi-eeklo
2600,hinode-sushi-eeklo
pita-kebab_651,pitta-pizza-izmir-eeklo
italian-pizza_271,pitta-pizza-izmir-eeklo
pasta_1614,pitta-pizza-izmir-eeklo
pita-kebab_651,marhaba-kalken
100-halal_921,marhaba-kalken
pasta_1614,de-waaiberg-aarsele
salads_1456,de-waaiberg-aarsele
belgian_1974,de-waaiberg-aarsele
pita-kebab_651,pitta-kervan-ruislede
american-pizza_281,pitta-kervan-ruislede
turkish-pizza_291,pitta-kervan-ruislede
italian-pizza_271,pizza-hut-delivery-tielt
american-pizza_281,pizza-hut-delivery-tielt
american_381,pizza-hut-delivery-tielt
pita-kebab_651,snack-tielt-1
burgers_1984,snack-tielt-1
drinks-and-snacks_661,snack-tielt-1
italian-pizza_271,pizza-aversa
pasta_1614,pizza-aversa
american-pizza_281,pizza-aversa
sushi_51,everest-sushi
thai_61,everest-sushi
wok_561,everest-sushi
pita-kebab_651,pita-antalya-tielt
fries_1734,pita-antalya-tielt
turkish-pizza_291,pita-antalya-tielt
italian-pizza_271,dominos-pizza-tielt-1
american-pizza_281,dominos-pizza-tielt-1
italian-pizza_271,pizzeria-lyaz-diksmuide
burgers_1984,pizzeria-lyaz-diksmuide
pasta_1614,pizzeria-lyaz-diksmuide
pita-kebab_651,shaan-pizza-ichtegem-1
italian-pizza_271,shaan-pizza-ichtegem-1
pasta_1614,shaan-pizza-ichtegem-1
2600,shaan-pizza-ichtegem-1
italian-pizza_271,bellas
burgers_1984,bellas
pasta_1614,bellas
burgers_1984,broodjes-frituur-tdorp
fries_1734,broodjes-frituur-tdorp
snacks_201,broodjes-frituur-tdorp
pita-kebab_651,papis-pizza
italian-pizza_271,papis-pizza
pasta_1614,papis-pizza
burgers_1984,frituur-sporthal-9340
fries_1734,frituur-sporthal-9340
snacks_201,frituur-sporthal-9340
italian-pizza_271,pizza-heat-wetteren
pasta_1614,pizza-heat-wetteren
american-pizza_281,pizza-heat-wetteren
italian-pizza_271,dominos-pizza-wetteren
american-pizza_281,dominos-pizza-wetteren
american_381,dominos-pizza-wetteren
pita-kebab_651,exprezz-pizza
italian-pizza_271,exprezz-pizza
pasta_1614,exprezz-pizza
italian-pizza_271,pizza-talia-original-wetteren
pasta_1614,pizza-talia-original-wetteren
desserts_954,pizza-talia-original-wetteren
italian-pizza_271,pizza-hanoo-1
american-pizza_281,pizza-hanoo-1
drinks-and-snacks_661,pizza-hanoo-1
2600,pizza-hanoo-1
pita-kebab_651,pizza-sara
italian-pizza_271,pizza-sara
snacks_201,pizza-sara
italian-pizza_271,squadra-opdorp
burgers_1984,squadra-opdorp
pasta_1614,squadra-opdorp
pita-kebab_651,pizza-delicia-3-buggenhout
italian-pizza_271,pizza-delicia-3-buggenhout
pasta_1614,pizza-delicia-3-buggenhout
pita-kebab_651,magic-food
italian-pizza_271,magic-food
snacks_201,magic-food
pita-kebab_651,pizzalicious-berlare
italian-pizza_271,pizzalicious-berlare
pasta_1614,pizzalicious-berlare
italian-pizza_271,pizza-hut-delivery-dendermonde-2
american-pizza_281,pizza-hut-delivery-dendermonde-2
american_381,pizza-hut-delivery-dendermonde-2
sandwiches_691,tatis
701,tatis
wrap_1416,tatis
italian-pizza_271,pizzaheat
pasta_1614,pizzaheat
american-pizza_281,pizzaheat
pita-kebab_651,pitta-bodrum-9200
american-pizza_281,pitta-bodrum-9200
snacks_201,pitta-bodrum-9200
burgers_1984,t-frietgenot-gijzegem
snacks_201,t-frietgenot-gijzegem
belgian_1974,t-frietgenot-gijzegem
burgers_1984,kingribs-dendermonde
ribs_1994,kingribs-dendermonde
chicken_231,kingribs-dendermonde
2600,kingribs-dendermonde
italian-pizza_271,dominos-pizza-dendermonde
american-pizza_281,dominos-pizza-dendermonde
american_381,dominos-pizza-dendermonde
sushi_51,sushi-marina
thai_61,sushi-marina
pita-kebab_651,pitta-new-york-hamme-1
american-pizza_281,pitta-new-york-hamme-1
snacks_201,pitta-new-york-hamme-1
2600,pitta-new-york-hamme-1
burgers_1984,deluxe-burger-dendermonde
snacks_201,deluxe-burger-dendermonde
spanish-and-tapas_11,deluxe-burger-dendermonde
sushi_51,twee-bruggen-brasserie-sushi
wok_561,twee-bruggen-brasserie-sushi
curry_731,twee-bruggen-brasserie-sushi
italian-pizza_271,seven-pizza
pasta_1614,seven-pizza
italian_21,seven-pizza
pasta_1614,pizza-heat-1
american-pizza_281,pizza-heat-1
american_381,pizza-heat-1
sushi_51,nori-sushi
wok_561,nori-sushi
japanese_551,nori-sushi
pita-kebab_651,pizza-pita-ege-2
italian-pizza_271,pizza-pita-ege-2
american-pizza_281,pizza-pita-ege-2
2600,pizza-pita-ege-2
pita-kebab_651,pitta-pizza-melissa
italian-pizza_271,pitta-pizza-melissa
pasta_1614,pitta-pizza-melissa
pita-kebab_651,antalya-pita
italian-pizza_271,antalya-pita
sandwiches_671,antalya-pita
italian-pizza_271,pizza-lounge-hamme-1
pasta_1614,pizza-lounge-hamme-1
american-pizza_281,pizza-lounge-hamme-1
2600,pizza-lounge-hamme-1
greek_501,de-griekse-pita
desserts_954,de-griekse-pita
gyros_1356,de-griekse-pita
italian-pizza_271,pizza-hut-delivery-palinghuizen
american-pizza_281,pizza-hut-delivery-palinghuizen
american_381,pizza-hut-delivery-palinghuizen
burgers_1984,frituur-lor
fries_1734,frituur-lor
snacks_201,frituur-lor
pita-kebab_651,pizza-pita-grillroom-milano
italian-pizza_271,pizza-pita-grillroom-milano
pasta_1614,pizza-pita-grillroom-milano
pita-kebab_651,snack-aalst
american-pizza_281,snack-aalst
snacks_201,snack-aalst
groceries_2500,magnum-and-benjerrys-store-aalst
desserts_954,magnum-and-benjerrys-store-aalst
american_381,magnum-and-benjerrys-store-aalst
2600,magnum-and-benjerrys-store-aalst
italian-pizza_271,la-ricotta-1
pasta_1614,la-ricotta-1
italian_21,la-ricotta-1
fries_1734,fistro
steak_2004,fistro
belgian_1974,fistro
burgers_1984,belchicken-aalst
chicken_231,belchicken-aalst
2600,belchicken-aalst
pita-kebab_651,el-nachos
snacks_201,el-nachos
wrap_1416,el-nachos
pita-kebab_651,pitta-moorselbaan
burgers_1984,pitta-moorselbaan
snacks_201,pitta-moorselbaan
pita-kebab_651,pizzo
italian-pizza_271,pizzo
sandwiches_671,pizzo
sushi_51,migato-sushi
wok_561,migato-sushi
japanese_551,migato-sushi
italian-pizza_271,pizza-hut-delivery-aalst-2
american-pizza_281,pizza-hut-delivery-aalst-2
american_381,pizza-hut-delivery-aalst-2
pita-kebab_651,pita-vrede
burgers_1984,pita-vrede
snacks_201,pita-vrede
burgers_1984,frituur-milo-aalst
fries_1734,frituur-milo-aalst
snacks_201,frituur-milo-aalst
pita-kebab_651,anatolia-9200
italian-pizza_271,anatolia-9200
drinks-and-snacks_661,anatolia-9200
pita-kebab_651,pitta-gizem
halal_371,pitta-gizem
snacks_201,pitta-gizem
fries_1734,jv-fooddrinks
pasta_1614,jv-fooddrinks
snacks_201,jv-fooddrinks
sushi_51,nara-sushi-restaurant
japanese_551,nara-sushi-restaurant
noodles_1644,nara-sushi-restaurant
desserts_954,romy-focaccia-salade
sandwiches_691,romy-focaccia-salade
701,romy-focaccia-salade
burgers_1984,frituur-mijlbeek
fries_1734,frituur-mijlbeek
snacks_201,frituur-mijlbeek
pita-kebab_651,frituur-anita-9300
burgers_1984,frituur-anita-9300
snacks_201,frituur-anita-9300
italian-pizza_271,pizzeria-la-salina
desserts_954,pizzeria-la-salina
italian-pizza_271,dominos-pizza-gent-2
american-pizza_281,dominos-pizza-gent-2
american_381,dominos-pizza-gent-2
burgers_1984,de-frietschap
snacks_201,de-frietschap
vegetarian_391,de-frietschap
burgers_1984,de-frietschap-brugsesteenweg
snacks_201,de-frietschap-brugsesteenweg
vegetarian_391,de-frietschap-brugsesteenweg
italian-pizza_271,pizza-bella-vista
pasta_1614,pizza-bella-vista
701,pizza-bella-vista
italian-pizza_271,pizza-service-ekeren
pasta_1614,pizza-service-ekeren
chicken_521,pizza-service-ekeren
italian-pizza_271,dominos-pizza-ekeren
american-pizza_281,dominos-pizza-ekeren
american_381,dominos-pizza-ekeren
pita-kebab_651,4-seizoene
italian-pizza_271,4-seizoene
pasta_1614,4-seizoene
pita-kebab_651,gold-pizza
italian-pizza_271,gold-pizza
turkish_511,gold-pizza
pita-kebab_651,giovannis-kapellen
italian-pizza_271,giovannis-kapellen
pasta_1614,giovannis-kapellen
pita-kebab_651,bella-vita-ekeren
italian-pizza_271,bella-vita-ekeren
pasta_1614,bella-vita-ekeren
2600,bella-vita-ekeren
ribs_1994,mr-ribs-kapellen
steak_2004,mr-ribs-kapellen
chicken_521,mr-ribs-kapellen
2600,mr-ribs-kapellen
italian-pizza_271,more-pizzas
pasta_1614,more-pizzas
chicken_231,more-pizzas
pita-kebab_651,marios-pizza
italian-pizza_271,marios-pizza
pasta_1614,marios-pizza
2600,marios-pizza
italian-pizza_271,pizza-verdi-ekeren-1
pasta_1614,pizza-verdi-ekeren-1
italian-pizza_271,pizzahome
pasta_1614,pizzahome
salads_1456,pizzahome
2600,pizzahome
pita-kebab_651,liya-kebab-pizzaria-1
italian-pizza_271,liya-kebab-pizzaria-1
turkish_511,liya-kebab-pizzaria-1
chinese_41,lucky-star-1
wok_561,lucky-star-1
chicken_521,lucky-star-1
sushi_51,mabista-sushi
japanese_551,mabista-sushi
sushi_51,sushi-royal
pasta_1614,la-serviette
italian_21,la-serviette
french_321,la-serviette
sushi_51,sushi-corner-1
chinese_41,sushi-corner-1
wok_561,sushi-corner-1
sushi_51,sushi-masago-stabroek
wok_561,sushi-masago-stabroek
curry_731,sushi-masago-stabroek
burgers_1984,poke-bowls-fireburger
drinks-and-snacks_661,poke-bowls-fireburger
chicken_521,poke-bowls-fireburger
italian-pizza_271,pizza-hut-delivery-kapellen
american-pizza_281,pizza-hut-delivery-kapellen
american_381,pizza-hut-delivery-kapellen
pita-kebab_651,antep-gcv
italian-pizza_271,antep-gcv
turkish_511,antep-gcv
sushi_51,eker-sushi
wok_561,eker-sushi
noodles_1644,eker-sushi
wok_561,royal-belinda
indonesian_131,royal-belinda
sushi_51,sushi-sawara
wok_561,sushi-sawara
noodles_1644,sushi-sawara
sushi_51,sushi-boot-brasschaat-2
japanese_551,sushi-boot-brasschaat-2
salads_1456,sanas-bowl
international_1486,sanas-bowl
fish_421,sanas-bowl
sushi_51,sushiboot
japanese_551,sushiboot
sushi_51,om-sushi
japanese_551,om-sushi
noodles_1644,om-sushi
thai_61,njam-thai-ekeren
noodles_1644,njam-thai-ekeren
chicken_231,njam-thai-ekeren
2600,njam-thai-ekeren
pita-kebab_651,giovannis-brasschaat
italian-pizza_271,giovannis-brasschaat
pasta_1614,giovannis-brasschaat
sushi_51,sushi-merksem
thai_61,sushi-merksem
wok_561,sushi-merksem
pita-kebab_651,pyramide-kalmthout
italian-pizza_271,pyramide-kalmthout
moroccan_341,pyramide-kalmthout
burgers_1984,maison-a-deux
fries_1734,maison-a-deux
sushi_51,gari-sushi
thai_61,gari-sushi
grill_801,gari-sushi
italian-pizza_271,vicenza
pasta_1614,vicenza
fish_421,vicenza
pita-kebab_651,murat-pita-pizza-pasta
italian-pizza_271,murat-pita-pizza-pasta
american-pizza_281,murat-pita-pizza-pasta
sushi_51,momo-sushi-1
wok_561,momo-sushi-1
2600,momo-sushi-1
italian-pizza_271,la-casa-de-schutter-stabroek
pasta_1614,la-casa-de-schutter-stabroek
salads_1456,la-casa-de-schutter-stabroek
sushi_51,sushi-spot
japanese_551,sushi-spot
italian-pizza_271,pizza-phone-brasschaat
pasta_1614,pizza-phone-brasschaat
american-pizza_281,pizza-phone-brasschaat
italian-pizza_271,la-casa-de-schutter
pasta_1614,la-casa-de-schutter
salads_1456,la-casa-de-schutter
italian-pizza_271,la-casa-mia-wuustwezel
pasta_1614,la-casa-mia-wuustwezel
italian_21,la-casa-mia-wuustwezel
pita-kebab_651,istanbul-pizza-pita
italian-pizza_271,istanbul-pizza-pita
pasta_1614,istanbul-pizza-pita
2600,istanbul-pizza-pita
italian-pizza_271,la-casa-mia-kapellen
pasta_1614,la-casa-mia-kapellen
italian_21,la-casa-mia-kapellen
italian-pizza_271,pizza-pronto-stabroek-1
pasta_1614,pizza-pronto-stabroek-1
american-pizza_281,pizza-pronto-stabroek-1
pita-kebab_651,grill-garden-ekeren-2180
italian-pizza_271,grill-garden-ekeren-2180
grill_801,grill-garden-ekeren-2180
italian-pizza_271,fiberapps
american-pizza_281,fiberapps
turkish-pizza_291,fiberapps
pita-kebab_651,snack-pamukkale-gent-1
burgers_1984,snack-pamukkale-gent-1
sandwiches_671,snack-pamukkale-gent-1
italian-pizza_271,york-pizza-gent
pasta_1614,york-pizza-gent
american-pizza_281,york-pizza-gent
italian-pizza_271,pizza-hut-delivery-gent-heuvelpoort-1
american-pizza_281,pizza-hut-delivery-gent-heuvelpoort-1
american_381,pizza-hut-delivery-gent-heuvelpoort-1
italian-pizza_271,dominos-pizza-gent-st-pieters
american-pizza_281,dominos-pizza-gent-st-pieters
american_381,dominos-pizza-gent-st-pieters
burgers_1984,burgerista
halal_371,burgerista
chicken_231,burgerista
burgers_1984,ness-burgers
sandwiches_671,ness-burgers
snacks_201,ness-burgers
italian-pizza_271,pizza-santa
italian_21,pizza-santa
pita-kebab_651,uniq-kebab-gent-2
burgers_1984,uniq-kebab-gent-2
fries_1734,uniq-kebab-gent-2
italian-pizza_271,down-town
burgers_1984,down-town
pasta_1614,down-town
pita-kebab_651,pitta-maldegem-maldegem
fries_1734,pitta-maldegem-maldegem
drinks-and-snacks_661,pitta-maldegem-maldegem
italian-pizza_271,bollero
pasta_1614,bollero
sandwiches_671,bollero
2600,bollero
pita-kebab_651,pizza-midas-1
burgers_1984,pizza-midas-1
american-pizza_281,pizza-midas-1
italian-pizza_271,pizza-hut-delivery-maldegem
american-pizza_281,pizza-hut-delivery-maldegem
american_381,pizza-hut-delivery-maldegem
pita-kebab_651,goodys
italian-pizza_271,goodys
pasta_1614,goodys
japanese_551,aloha-poke
salads_1456,aloha-poke
international_1486,aloha-poke
2600,aloha-poke
italian-pizza_271,dominos-pizza-brugge-sint-pieters
american-pizza_281,dominos-pizza-brugge-sint-pieters
american_381,dominos-pizza-brugge-sint-pieters
italian-pizza_271,faitsdivers
pasta_1614,faitsdivers
salads_1456,faitsdivers
thai_61,2bangkok-thai
wok_561,2bangkok-thai
noodles_1644,2bangkok-thai
snacks_201,hey-joo
korean_1934,hey-joo
international_1486,hey-joo
sushi_51,zuiver-op-de-graat
fish_421,zuiver-op-de-graat
belgian_1974,zuiver-op-de-graat
burgers_1984,johnnys-burger-gent-dendermondsesteenweg
halal_371,johnnys-burger-gent-dendermondsesteenweg
wrap_1416,johnnys-burger-gent-dendermondsesteenweg
2600,johnnys-burger-gent-dendermondsesteenweg
pita-kebab_651,halab-al-shahbae-2
lebanese_491,halab-al-shahbae-2
shoarma_2014,halab-al-shahbae-2
pita-kebab_651,kulba-kabul
burgers_1984,kulba-kabul
international_1486,kulba-kabul
thai_61,little-asia-gent
soup_1406,little-asia-gent
chicken_521,little-asia-gent
turkish_511,meshur-adiyaman-cigkofte
falafel_1256,meshur-adiyaman-cigkofte
falafel_1215,meshur-adiyaman-cigkofte
burgers_1984,mcdonalds-gent-korenmarkt
snacks_201,mcdonalds-gent-korenmarkt
american_381,mcdonalds-gent-korenmarkt
burgers_1984,mcdonalds-martelaars
snacks_201,mcdonalds-martelaars
american_381,mcdonalds-martelaars
indian_71,om-gent
tandoori_1624,om-gent
curry_731,om-gent
italian-pizza_271,la-lanterna-oostakker
pasta_1614,la-lanterna-oostakker
italian_21,la-lanterna-oostakker
sushi_51,sushi-palace-gent
japanese_551,sushi-palace-gent
noodles_1644,sushi-palace-gent
italian-pizza_271,jimmy-pizza
american-pizza_281,jimmy-pizza
italian_21,jimmy-pizza
thai_61,lucy-chang-gent
japanese_551,lucy-chang-gent
noodles_1644,lucy-chang-gent
fries_1734,golden-friet-gent
sandwiches_671,golden-friet-gent
snacks_201,golden-friet-gent
ribs_1994,the-ribhouse
grill_801,the-ribhouse
sandwiches_671,broodjeszaak-hope
pita-kebab_651,gulhan
turkish_511,gulhan
turkish-pizza_291,gulhan
chinese_41,open-wok
noodles_1644,open-wok
sandwiches_671,in-choc-gent
desserts_954,in-choc-gent
salads_1456,in-choc-gent
pasta_1614,lujain-restaurant
sandwiches_671,lujain-restaurant
shoarma_2014,lujain-restaurant
fries_1734,frituur-vrijdagmarkt
snacks_201,frituur-vrijdagmarkt
pita-kebab_651,pizza-delta
italian-pizza_271,pizza-delta
turkish-pizza_291,pizza-delta
pita-kebab_651,bursa-kebab
burgers_1984,bursa-kebab
grill_801,bursa-kebab
halal_371,gok
turkish_511,gok
grill_801,gok
2600,gok
pita-kebab_651,sezer-snack-1
italian-pizza_271,sezer-snack-1
pasta_1614,sezer-snack-1
2600,sezer-snack-1
fries_1734,frites-atelier-2
snacks_201,frites-atelier-2
drinks-and-snacks_661,frites-atelier-2
2600,frites-atelier-2
chinese_41,shilies
noodles_1644,shilies
soup_1406,shilies
salads_1456,fitchen-1
wrap_1416,fitchen-1
2600,fitchen-1
sushi_51,unique-asia
chinese_41,unique-asia
wok_561,unique-asia
2600,unique-asia
burgers_1984,emilys-frituur
fries_1734,emilys-frituur
snacks_201,emilys-frituur
grill_801,anar
international_1486,anar
vegetarian_391,anar
italian-pizza_271,pizza-hut-delivery-oostakker-1
american-pizza_281,pizza-hut-delivery-oostakker-1
american_381,pizza-hut-delivery-oostakker-1
sushi_51,sushi-paradise-gent-1
thai_61,sushi-paradise-gent-1
japanese_551,sushi-paradise-gent-1
lebanese_491,libanese-snack
snacks_201,libanese-snack
salads_1456,libanese-snack
burgers_1984,frituur-artevelde
fries_1734,frituur-artevelde
snacks_201,frituur-artevelde
2600,frituur-artevelde
halal_371,akdeniz-gent
turkish_511,akdeniz-gent
grill_801,akdeniz-gent
pita-kebab_651,scoober-test-restaurant-ghent
italian-pizza_271,scoober-test-restaurant-ghent
